                  1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36           37           38           39           40           41           42           43           44           45           46           47           48           49           50           51           52           53           54           55           56           57           58           59           60           61           62           63           64           65           66           67           68           69           70           71           72           73           74           75           76           77           78           79           80           81           82           83           84           85           86           87           88
198509       21.902        8.627       15.549        0.000        7.052        0.000        3.864        2.493        0.139        7.136        7.052      397.982      136.432      234.339        0.000      172.391        0.000       57.977       31.601        1.574      101.523      172.391       26.053       25.284       25.622       23.217       27.800       28.734       29.279       22.232       25.901       25.896       27.319       29.843       29.160       29.302     -999.000       32.337     -999.000       32.825       25.300       27.867       29.383       31.263      119.460       17.149       16.578       17.722       15.409       64.934     2352.223     3644.420     3299.811     2909.014    11875.976      205.000       80.000     5182.000       10.911        2.296        8.303        2.219      169.000    27664.932     2540.646     3382.941       97.229        5.159       22.319       -0.121       -0.105       -0.181       -0.328        0.103        0.189     -999.000       -0.343       -0.305       -0.561        5.683        6.723       -2.103        3.948        9.823        9.461       30.000        0.000        0.000
198510        4.964        1.925        1.994        0.000        2.970        0.000        0.069        0.000        0.072        0.069        2.970       77.772       32.261       32.947        0.000       44.825        0.000        0.687        0.000        0.722        0.687       44.825       23.872       23.039       23.485       19.620       24.133       18.544       27.500       17.517       22.500       27.500       24.148       26.728       26.409       26.518     -999.000       26.855     -999.000       27.500     -999.000       22.566       27.500       26.868      124.313       19.602       19.000       19.164       14.419       70.106     5158.491     5145.775     5150.548     3315.498    18224.527      315.000       85.000     5106.064       14.662        3.297       15.153        1.727      137.500    27239.162     2456.608     3202.075      109.876       11.231        3.360        0.522       -0.402       -0.159        0.231       -0.365        0.540     -999.000        0.371        0.097     -999.000        4.693        6.569       -2.633        2.244        6.926        7.031       15.000       16.000        0.000
198511        0.291        0.000        0.000        0.000        0.291        0.000        0.000        0.000        0.000        0.000        0.291        3.095        0.000        0.000        0.000        3.095        0.000        0.000        0.000        0.000        0.000        3.095       20.000       13.922       15.820       15.842       20.000       15.904       20.859       12.741       15.873       17.445       20.000       20.925     -999.000     -999.000     -999.000       20.932     -999.000     -999.000     -999.000     -999.000     -999.000       20.925      148.335       19.236       18.564       19.876       17.804       73.448     5033.726     3951.380     4955.626     3239.483    16691.979      287.500       82.500     5113.767       11.921        1.904       11.638        3.022      135.500    26446.166     2260.960     2872.901      113.603       -7.827       12.102       -0.421       -0.398       -0.002       -0.451        0.354       -0.318     -999.000       -0.278        0.038     -999.000        2.810        5.351        9.492       -0.599        6.160        9.577       23.000        7.000        0.000
198512        4.797        0.000        2.456        0.000        2.340        0.000        1.739        0.429        0.000        2.456        2.340       73.775        0.000       40.305        0.000       33.470        0.000       29.196        6.163        0.000       40.305       33.470       20.594       12.806       21.464       14.253     -999.000       14.800       20.844       23.037       14.706       21.464       19.723       23.087     -999.000       24.327     -999.000       20.348     -999.000       23.726       25.793     -999.000       24.327       21.950      149.000       19.236       17.787       19.284       17.346       71.713     4993.571     4877.053     5587.981     3835.255    18820.090      280.000       57.500     5061.581       13.437        2.751        9.773        2.047      136.000    25818.549     2214.854     2761.049      109.840      -12.488       11.701       -0.467        0.399        0.247       -0.643     -999.000       -0.586        0.133       -1.088       -0.012     -999.000        1.489        4.701       13.382       -0.623        7.421       10.510       29.000        2.000        0.000
198601        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       14.933       13.404       14.065       12.792       15.943       16.793       13.881       25.101       15.159       14.801       16.647     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       18.250       19.627       17.618       18.026       71.700     5054.061     5638.376     5525.404     3772.628    19520.395      275.000       72.500     4971.064       10.777        2.719        9.677        3.262      138.500    25565.225     2118.241     2611.644       97.952       -5.125        1.805        0.069        0.259       -0.199       -0.009        0.195       -0.334       -0.211       -0.107       -0.085     -999.000       -1.114        2.925       15.633        2.014       10.772       13.174       29.000        2.000        0.000
198602        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       13.005       11.754       12.402       11.190       13.210       12.867       13.825     -999.000       12.020       13.825       13.605     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       19.876       20.040       20.150       20.259       78.191     5915.933     5460.125     5674.573     3553.062    20081.480       82.500       77.500     4972.250        8.825        5.000       11.270        2.664      143.000    25831.145     2069.966     2571.963       63.165      -39.520      -19.148       -0.457        0.166       -0.075       -0.594        0.212       -0.080       -0.160        0.209        0.368     -999.000       -0.937        2.465        7.836        0.796        8.502       10.985       14.000       14.000        0.000
198603        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       14.122       13.762       13.713       13.190       14.446       14.937       14.322       11.891       13.455       13.600       14.871     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       19.821       19.829       18.853       15.391       71.866     5501.782     5424.783     6670.046     3438.266    20493.174      280.000       75.000     4862.161       12.703        5.421       13.465        5.686      148.000    26319.195     2144.838     2685.380       91.985        6.700       -8.164        0.820       -0.195        0.402       -0.623       -0.204        0.025     -999.000        0.918        0.285     -999.000        1.070        4.562        9.579        4.974       11.167       10.049       27.000        4.000        0.000
198604        2.739        0.000        0.000        0.000        2.739        0.000        0.000        0.000        1.116        0.000        2.739       40.164        0.000        0.000        0.000       40.164        0.000        0.000        0.000       15.491        0.000       40.164       17.483       14.577       14.702       14.216       17.483       12.690       17.181       11.753       16.558       14.753       17.483       20.103     -999.000     -999.000     -999.000       20.103     -999.000     -999.000     -999.000       19.435     -999.000       20.103      109.805       16.658       17.842       14.668       14.423       62.002     3950.860     3503.921     2623.481     2198.120    11976.187       90.000       80.000     5046.200       11.736        3.524       12.860        4.504      131.500    26756.867     2293.453     2964.782      121.888        6.510       -2.365       -0.038       -0.228       -0.028        0.145       -0.333       -0.421     -999.000        0.425       -0.121     -999.000        1.745        5.405       19.839        0.971        8.523        9.305       30.000        0.000        0.000
198605        6.894        4.615        5.952        0.579        0.000        0.000        0.000        1.336        0.000        1.336        0.000      125.308       91.980      108.548        9.296        0.000        0.000        0.000       16.568        0.000       16.568        0.000       18.070       18.064       17.721       20.640       16.981       16.759       14.313       16.886       10.528       16.886       17.437       21.433       21.574       20.913       23.639     -999.000     -999.000     -999.000       19.306     -999.000       19.306     -999.000        0.000       16.468       19.498       14.493       13.637       62.226     3060.657     3176.615     2416.900     2120.063    10462.377      135.000       75.000     5294.581       12.858        3.263       13.797        1.663      137.500    27373.613     2396.467     3198.223      100.408        3.349      -28.284        0.214        0.031        0.306        0.158       -0.117        0.077     -999.000       -0.159       -0.019     -999.000        1.632        5.371        6.335        0.469        7.690        8.455       31.000        0.000        0.000
198606       29.494        8.699       23.317        0.000        1.923        4.637        7.907        5.703        0.000       14.987        6.903      531.998      177.680      393.137        0.000       46.645       99.406      111.986       87.561        0.000      222.823      156.912       24.672       21.367       23.429       24.564       21.500       27.336       25.504       24.709       17.408       24.938       27.877       28.850       25.530       27.760     -999.000     -999.000       31.123       30.791       28.041     -999.000       29.421       31.694      164.028       16.109       19.512       16.816       11.505       62.173     2198.837     3044.852     3427.902     1513.400     9937.382      127.500       82.500     5297.067        6.871        3.694        8.153        3.023      157.500    27777.867     2472.336     3297.323       79.050        0.302       -9.222        0.710        0.146        0.072       -0.069       -0.088        0.114     -999.000        0.432        0.698     -999.000       -0.177        4.313        0.295        3.317        9.630        9.947       27.000        3.000        0.000
198607       56.769       18.937       44.512        0.000        7.612        5.069       14.208        9.784        0.139       26.457       12.945     1633.709      550.429     1407.653        0.000      162.405       90.913      481.699      323.667        1.581      884.977      259.332       30.255       28.512       30.465       33.041       26.898       32.326       31.173       33.718       26.175       32.352       29.967       36.388       37.047       38.300     -999.000       31.397       35.521       38.790       40.381       27.954       39.507       33.731      119.348       12.857       17.413       16.437       14.904       59.897     1161.475     1869.624     2530.350     1954.087     7299.387      242.500       85.000     5370.839        8.116        4.947        6.807        5.498      161.500    28397.418     2582.067     3513.091       88.566        2.565       -7.035        0.247       -0.001       -0.029        0.006       -0.077        0.050     -999.000        0.075       -0.436     -999.000       -0.576        3.248       -0.739        2.263        7.528        9.675       31.000        0.000        0.000
198608       36.370       16.048       35.301        0.000        0.000        1.843       11.056        7.018        0.000       19.817        1.843      956.271      452.134      947.110        0.000        0.000       41.665      293.597      169.315        0.000      512.758       41.665       28.722       27.400       28.536       32.171       30.422       31.358       30.904       27.445       27.078       29.425       31.358       35.625       34.233       35.450     -999.000     -999.000       37.845       37.484       35.079     -999.000       36.485       37.845        0.000       16.948       15.652       15.794       15.301       62.130     1975.353     2705.916     2695.851     2085.348     9234.781      195.000       82.500     5346.355        9.921        2.036        8.824        2.155      126.500    28432.967     2579.128     3501.284       76.207       -8.464       -5.611       -0.069       -0.248       -0.309        0.099        0.592        0.289     -999.000       -0.388        0.270        0.452       -2.824        1.984       -0.823        2.695        6.352        8.197       31.000        0.000        0.000
198609       27.645       11.026       24.147        0.000        4.411        0.000        8.252        4.224        0.000       13.479        4.411      560.956      220.429      489.324        0.000       88.267        0.000      187.952       69.191        0.000      275.864       88.267       25.498       24.521       24.880       22.040       27.877       24.226       26.827       22.794       23.137       25.141       27.592       30.509       30.177       30.432     -999.000       31.372     -999.000       32.804       27.582     -999.000       30.573       31.020      130.771       16.215       17.649       18.333       13.705       64.127     3251.033     3001.716     3208.286     3193.530    12341.325       85.000       82.500     5237.433       16.678        1.923       14.860        2.204      170.000    28008.600     2558.556     3419.652      112.913       -0.747        0.804       -0.295       -0.110       -0.269        0.025        0.230        0.601     -999.000        0.483       -0.455       -0.502       -3.769        1.699       -2.033        0.759        6.625        8.095       28.000        2.000        0.000
198610       14.091        1.938        2.715        0.000        8.785        1.503        0.570        0.069        1.170        0.777       10.645      298.039       27.043       35.236        0.000      221.284       24.123        5.997        0.736       14.328        8.193      253.975       22.671       21.975       22.876       18.967       21.289       23.804       23.333     -999.000       19.186       23.777       23.061       26.020       25.791       25.364     -999.000       24.484       26.310       24.195       27.794       21.515       24.984       26.934       99.219       18.965       18.764       17.994       15.385       69.285     4339.993     4933.799     5592.947     3885.976    18235.744      227.500       82.500     5065.774       14.217        2.873       12.752        2.860      143.000    27119.547     2436.487     3191.482      139.325        5.592       -1.000        0.780        0.352        0.145       -0.007        0.157        0.398     -999.000        0.261       -0.373     -999.000       -1.613        3.863       -2.313        0.999        5.949        6.518       27.000        4.000        0.000
198611        7.027        0.000        2.266        0.000        4.761        0.000        2.266        0.000        0.000        2.266        4.761      137.047        0.000       35.139        0.000      101.908        0.000       35.139        0.000        0.000       35.139      101.908       22.805       14.648       24.195       16.812       21.859       19.378       24.195       27.726       18.250       24.195       22.000       26.020     -999.000       27.077     -999.000       25.039     -999.000       27.077     -999.000     -999.000       27.077       25.409      124.167       19.283       18.755       19.276       15.058       70.401     4999.950     4650.589     6171.127     3453.062    18755.814      282.500       65.000     5063.167       12.943        4.612       11.084        5.485      138.000    26397.066     2309.112     2927.233      117.473       14.330      -10.769        0.508       -0.147        0.141       -0.116        0.357       -0.037     -999.000       -0.097        0.083     -999.000       -3.621        2.045        4.145       -2.713        4.583        8.620       30.000        0.000        0.000
198612        6.884        0.075        1.097        0.000        5.276        0.293        1.022        0.000        0.667        1.022        5.787      104.764        0.758       12.905        0.000       84.487        3.843       12.147        0.000        7.854       12.147       91.859       19.093     -999.000       19.556       12.310       17.860       20.000       19.556       14.691       16.579       19.556       18.956       21.422       15.065       20.755     -999.000       20.157       21.729       21.466     -999.000       18.788       21.466       21.629      112.412       19.767       19.308       18.825       17.565       73.540     6051.160     6041.086     5905.358     4179.315    21598.734      282.500       72.500     4934.226       16.423        3.870       16.642        3.089      169.500    25928.711     2186.213     2741.124      107.668       -2.793        9.568        0.194        0.303        0.295        0.003     -999.000        0.348        0.135       -0.002        0.028     -999.000       -4.444        1.767        9.709       -5.184        5.746        9.643       28.000        3.000        0.000
198701        5.039        0.000        0.000        0.000        5.039        0.000        0.000        0.000        0.600        0.000        5.039       72.756        0.000        0.000        0.000       72.756        0.000        0.000        0.000        6.897        0.000       72.756       16.882       12.073       14.144       11.381       16.092       14.951       15.913       17.171       14.690       16.156       16.882       19.315     -999.000     -999.000     -999.000       18.247     -999.000     -999.000     -999.000       16.645     -999.000       19.315      110.350       18.805       19.465       18.990       15.503       70.943     5890.432     6034.423     5321.311     3083.451    19841.627      277.500       72.500     4892.258       13.646        4.745       15.569        2.019      147.000    25657.580     2176.991     2727.137      112.186      -17.728      -10.379       -0.272        0.233        0.169        0.453       -0.117        0.214       -0.107        0.111        0.076     -999.000       -5.374        1.196       11.921        0.715        7.584       11.002        6.000       25.000        0.000
198702        1.572        0.000        0.000        0.000        1.572        0.000        0.000        0.000        0.677        0.000        1.572       17.890        0.000        0.000        0.000       17.890        0.000        0.000        0.000        8.162        0.000       17.890       14.503       11.124       12.895     -999.000       14.404       11.395       14.285       14.795       13.530       14.422       14.503       16.331     -999.000     -999.000     -999.000       16.386     -999.000     -999.000     -999.000       15.804     -999.000       16.331      108.416       19.279       19.826       19.346       19.181       75.604     5935.813     6102.429     5461.877     3857.126    20816.461      260.000       80.000     4967.500       14.145        2.257       13.355        0.845      148.500    25775.895     2172.157     2739.756       83.823      -15.369      -14.991       -0.362        0.229        0.224        0.221       -0.078       -0.163       -0.313       -0.193       -0.166     -999.000       -5.077        1.540       12.001       -2.243        5.136        8.954       25.000        3.000        0.000
198703        3.443        0.000        0.000        0.000        3.443        0.000        0.000        0.000        0.904        0.000        3.443       47.090        0.000        0.000        0.000       47.090        0.000        0.000        0.000       11.461        0.000       47.090       15.493       11.331       11.569     -999.000       15.493       11.927       12.213       10.459       13.567       11.749       15.493       18.190     -999.000     -999.000     -999.000       18.230     -999.000     -999.000     -999.000       16.423     -999.000       18.190      112.373       19.767       20.095       18.743       18.365       74.942     5464.894     4923.750     4209.278     2986.593    17151.131      107.500       80.000     5049.226        7.715        4.977        8.945        6.529      146.000    26140.482     2187.188     2770.148       66.748      -17.428      -10.544       -0.180        0.165       -0.362        0.046        0.274       -0.076     -999.000       -0.084        0.321     -999.000       -4.254        2.071        4.232        0.148        4.970        5.434       22.000        9.000        0.000
198704       16.085        5.905        6.358        2.934        5.213        0.000        0.377        0.000        2.775        0.603        5.213      247.839       92.796       97.548       38.203       89.513        0.000        3.991        0.000       45.092        6.337       89.513       15.280       15.864       15.236       14.014       16.853       12.250       12.619       11.375       14.498       12.777       16.853       18.414       19.298       18.246       16.135       20.758     -999.000       14.136     -999.000       18.679       14.032       20.758       88.298       17.505       19.418       14.236       13.251       62.688     3629.430     4441.541     3267.366     2149.161    13115.653      292.500       75.000     5087.933       12.715        2.476       14.440        0.845      149.500    26678.834     2335.347     3027.173      144.964        0.455       -2.333        0.356        0.379        0.126        0.062       -0.207        0.531     -999.000       -0.352        0.367     -999.000       -2.120        3.550        1.611       -1.088        3.246        3.882       25.000        5.000        0.000
198705       16.051       10.680       12.335        0.000        3.477        0.076        0.752        0.528        2.162        1.956        3.553      246.605      178.549      196.945        0.000       50.756        0.773        7.921        5.882       32.106       22.695       51.529       18.025       19.973       18.333       15.724       18.573       12.500       13.660       13.050       16.255       13.655       18.193       21.046       24.313       21.489     -999.000       21.467       13.663       14.920       14.194       19.706       15.160       20.979      102.269       16.244       18.577       15.121       13.094       61.541     3114.776     3186.046     3017.653     1522.317    10592.624      280.000       70.000     5208.129       11.064        3.764       13.160        4.813      135.000    27386.387     2454.311     3221.920      148.405        5.096        5.168        0.283       -0.329       -0.216        0.512       -0.048        0.037     -999.000       -0.041       -0.235     -999.000       -2.758        2.442       -2.250       -0.336        2.139        4.068       26.000        5.000        0.000
198706       54.861       18.949       40.979        0.000        9.008        5.029       12.670        8.125        0.147       22.613       14.740     1219.307      524.786     1018.365        0.000      142.014       80.652      251.315      208.299        1.583      511.388      235.572       22.034       23.513       22.777       21.907       20.412       20.282       23.281       20.536       19.159       22.076       20.926       28.354       30.975       31.026     -999.000       23.907       23.144       31.605       30.271       20.945       31.038       24.288      118.539       16.883       18.763       16.650       14.161       64.870     2408.471     2797.527     2251.233     1877.206     9145.706      100.000       75.000     5372.200       10.632        5.263       11.139        6.079      149.000    28047.268     2511.162     3344.662      107.284       -2.641      -11.327       -0.537        0.301        0.208        0.403       -0.023       -0.045     -999.000        0.050       -0.143     -999.000       -3.480        0.805       -1.925        2.249        5.219        8.949       30.000        0.000        0.000
198707       56.761       19.689       43.582        0.000       10.172        3.574       13.600        9.016        0.070       24.468       14.170     1604.403      658.128     1324.379        0.000      264.134       55.536      390.069      233.633        0.702      687.466      328.102       26.052       24.580       25.810       27.695       26.481       25.806       29.194       23.508     -999.000       26.831       26.396       33.593       33.645       35.358     -999.000       31.700       28.863       37.885       35.807       25.000       36.788       30.757      120.000       16.866       18.589       15.155       13.937       62.826     1530.772     1765.639     2319.802     1827.573     7268.006       25.000       85.000     5417.032        7.126        2.188        5.306        1.988      170.000    28081.582     2550.709     3442.799      109.064       -6.354      -24.697        0.074       -0.127       -0.487        0.265        0.317        0.095     -999.000        0.182       -0.006     -999.000       -0.851        0.533       -6.066        0.332        4.167        7.087       31.000        0.000        0.000
198708       54.492       18.516       41.381        0.000        9.788        3.746       13.643        7.879        1.061       23.440       13.949     1493.661      573.448     1271.923        0.000      204.478       55.370      452.078      208.512       15.825      716.322      268.428       27.240       26.730       27.214       32.370       26.736       27.106       29.420       25.167       24.031       27.539       27.427       33.531       34.540       35.551     -999.000       31.487       28.077       38.078       34.273       27.161       36.367       30.605      109.830       16.544       16.396       16.734       15.333       63.343     1545.774     1756.928     2820.833     2140.174     8055.113      267.500       67.500     5388.936        8.686        1.836        7.159        1.928      166.500    28236.422     2590.941     3507.021      107.818       -6.193       20.509       -0.279        0.347       -0.187       -0.072        0.105       -0.069     -999.000       -0.039       -0.257       -0.423        2.325        1.343       -6.014        2.213        5.459        9.479       31.000        0.000        0.000
198709       45.295       18.179       37.825        0.561        3.322        2.854       10.537        7.895        1.217       20.154        6.440      998.116      455.931      889.909        8.683       58.160       39.072      227.639      180.892       16.072      444.377      101.918       25.737       25.215       25.000       26.552       25.399       22.792       24.130       25.799       22.241       24.714       28.368       31.184       32.173       31.812       30.568       27.509       25.324       30.313       33.215       25.580       31.434       31.172       97.349       17.513       16.429       16.548       16.231       64.996     3092.039     3931.460     3273.980     3241.717    13176.132      172.500       87.500     5155.167       13.739        1.587       12.671        1.106      126.500    28069.266     2585.958     3462.883      138.141        5.241      -19.440       -0.333       -0.923        0.719        0.294       -0.305        0.214     -999.000        0.203       -0.371        0.379        5.127        4.017       -5.487        1.759        6.769        9.036       30.000        0.000        0.000
198710       22.717        3.292       11.386        0.000        9.280        0.735        3.199        4.340        2.121        8.169       10.015      440.481       54.656      219.087        0.000      193.292        9.178       53.528       98.612       30.925      165.174      202.470       23.294       19.277       24.066       19.028       22.769       18.497       23.782       28.353       19.667       26.173       23.128       27.150       22.828       27.884     -999.000       26.370       20.897       28.082       32.492       22.961       29.820       27.124       97.562       19.886       18.390       17.760       12.698       66.959     5107.576     4942.352     4632.854     2818.047    17071.922       67.500       87.500     5011.742       11.020        7.753       13.830        6.918      131.000    27269.098     2460.036     3185.448      147.271        2.336        5.202        0.303        0.339        0.193        0.357        0.164       -0.494     -999.000        0.329        0.329     -999.000        4.936        5.017       -1.820        1.287        5.655        8.230       31.000        0.000        0.000
198711       13.977        1.758        1.758        0.000        9.813        1.159        0.000        0.000        1.908        0.000       11.336      276.481       25.231       25.231        0.000      212.723       19.089        0.000        0.000       28.599        0.000      239.487       20.519       19.265       19.265       18.140       20.450       22.075       16.829       12.708       18.965       15.205       21.167       24.419       21.993       21.993     -999.000       24.427       25.667     -999.000     -999.000       22.020     -999.000       25.568       97.470       19.602       19.460       18.033       15.901       71.177     6007.352     5509.920     4745.035     2912.040    18712.887      290.000       87.500     5046.300       13.656        4.310       14.642        4.685      131.000    26478.100     2386.318     3019.264      141.533       -4.937       16.938        0.153        0.336       -0.001        0.225       -0.145        0.112     -999.000        0.223        0.055     -999.000        4.644        6.137        2.968       -0.262        6.939       10.236       22.000        8.000        0.000
198712       14.180        0.224        6.193        0.000        7.836        0.000        4.418        1.182        0.824        5.968        7.836      262.385        2.324       91.089        0.000      169.771        0.000       68.731       15.038        8.920       88.766      169.771       18.808     -999.000       18.701       15.983       18.229       12.864       18.687       18.715       14.456       18.701       19.384       21.622       15.442       21.121     -999.000       20.826     -999.000       22.233       20.932       15.574       21.896       22.720      106.009       18.701       20.259       20.259       16.430       73.515     6295.775     6167.609     4843.679     3711.632    20443.184      135.000       65.000     4995.807       18.229        5.541       19.028        3.818      136.500    25876.324     2336.408     2953.716      136.562        0.748        1.821       -0.083        0.302        0.451        0.533     -999.000        0.264       -0.169       -0.327       -0.342     -999.000        3.529        5.519       11.582       -1.688        7.468       11.669       21.000       10.000        0.000
198801        9.339        0.000        3.079        0.000        6.260        0.000        2.935        0.000        0.675        3.079        6.260      165.371        0.000       51.819        0.000      113.552        0.000       50.184        0.000        7.322       51.819      113.552       18.417       12.673       20.006       13.317       17.280       14.539       19.773       25.301       14.862       20.006       17.792       21.479     -999.000       23.304     -999.000       19.806     -999.000       23.358     -999.000       16.235       23.304       20.763      109.045       19.657       19.560       19.338       17.543       74.071     5900.198     5221.153     6240.563     3583.566    20395.943       85.000       80.000     4953.774       11.410        4.380       10.987        4.731      140.500    25637.451     2141.688     2636.273      118.185        6.475      -10.577        0.212       -0.016        0.405        0.480        0.062       -0.134        0.099        0.197        0.035     -999.000        3.761        5.693       12.992        0.453        9.960       12.467       29.000        2.000        0.000
198802        0.521        0.000        0.000        0.000        0.521        0.000        0.000        0.000        0.000        0.000        0.521        5.395        0.000        0.000        0.000        5.395        0.000        0.000        0.000        0.000        0.000        5.395       15.000       11.221       12.884       10.618     -999.000       13.806       15.088       12.642       14.194       14.739       15.000       16.383     -999.000     -999.000     -999.000       17.602     -999.000     -999.000     -999.000     -999.000     -999.000       16.383      138.798       19.470       18.736       18.868       17.902       73.254     5263.088     5804.418     6271.632     3134.206    20018.945      277.500       62.500     4942.862        8.232        3.718        6.717        3.874      152.000    25709.105     2130.808     2610.865       95.231       -5.842        5.713       -0.190        0.217       -0.226        0.031       -0.191       -0.497        0.147       -0.416        0.084     -999.000        1.785        4.873       18.347        1.033        8.517       11.052       25.000        4.000        0.000
198803       10.138        2.542        4.858        0.000        5.130        0.000        2.316        0.000        1.124        2.316        5.130      135.573       35.118       64.672        0.000       69.300        0.000       29.555        0.000       14.039       29.555       69.300       16.163       15.520       15.541       13.203       16.531       11.889       15.563       12.675       14.978       15.563       16.889       18.529       17.856       17.919     -999.000       19.241     -999.000       17.987     -999.000       17.187       17.987       19.307      105.779       19.986       19.346       19.343       18.310       75.009     4874.758     5080.872     4628.931     3437.972    17622.605      107.500       85.000     5024.387        8.333        6.012        7.717        6.995      144.500    26261.967     2136.144     2637.444      119.292        2.025       -5.033       -0.052        0.180        0.025        0.061        0.127       -0.362     -999.000        0.183        0.097     -999.000        0.714        4.380       11.716        4.654       10.015       10.065       30.000        1.000        0.000
198804        8.221        0.601        1.346        0.376        5.149        0.000        0.745        0.000        2.628        0.745        5.149      112.041        6.353       14.668        4.369       75.081        0.000        8.315        0.000       37.383        8.315       75.081       15.539       14.121       14.841       13.539       16.242       18.452       15.442       12.400       15.401       15.442       16.400       17.992       15.270       16.060       15.396       19.650     -999.000       16.738     -999.000       18.748       16.738       19.621       89.063       16.664       19.620       18.464       13.265       66.238     3940.026     3902.597     2592.305     2561.216    12689.785       90.000       72.500     5049.933       16.091        3.039       17.308        2.893      131.500    27053.801     2390.723     3104.328      148.523      -10.452       -0.249       -0.337        0.280        0.066       -0.031       -0.179        0.075     -999.000        0.136       -0.289     -999.000        2.912        5.869       10.782        2.582        8.228        7.990       30.000        0.000        0.000
198805       30.074       10.887       21.055        0.864        6.621        1.182        5.959        3.463        1.781       10.542        7.871      474.836      196.854      345.746       12.485       94.229       15.841       87.859       48.989       26.225      156.288      110.983       18.330       18.545       16.753       21.644       18.804       18.646       15.824       13.931       17.617       15.132       20.959       22.062       22.986       20.984       25.433       22.071       21.281       19.944       17.629       21.476       19.203       23.694      105.883       17.964       20.098       14.482       12.882       63.606     2450.832     2956.531     2514.786     1510.386     9199.750      280.000       67.500     5274.258        8.275        2.984        9.494        2.085      153.000    27212.031     2437.580     3209.395      122.749       -4.587       -7.448       -0.322        0.507       -0.337        0.104       -0.121       -0.707     -999.000       -0.942        0.129     -999.000        3.278        6.237       11.679        4.556       10.147       11.795       31.000        0.000        0.000
198806       42.244       14.243       27.995        0.000        8.029        6.474        6.905        5.904        0.000       14.120       14.780      887.097      368.782      615.192        0.000      166.774      120.512      123.143      103.153        0.000      254.723      294.284       23.850       23.473       22.158       27.101       23.461       27.824       21.666       19.743       21.300       20.846       26.201       28.654       29.041       27.774     -999.000       26.894       31.403       26.343       26.892     -999.000       26.556       29.977      120.245       16.732       20.098       14.825       12.096       62.206     2016.378     2874.814     2631.807     1373.792     8703.497      315.000       82.500     5342.367        7.678        3.435       10.099        4.704      164.000    27825.465     2520.121     3384.996       95.281       -2.689       -7.077        0.399        0.226       -0.367       -0.074       -0.179       -0.274     -999.000        0.015        0.578     -999.000        2.506        5.340        5.504        3.824        9.787       11.001       28.000        2.000        0.000
198807       64.450       17.899       44.178        0.132        7.825       12.349       14.715       10.127        0.483       26.968       20.714     2111.577      603.763     1558.902        1.412      211.010      359.393      483.657      412.192        7.188      982.078      589.880       30.908       28.964       30.108       31.340       28.013       33.416       29.890       33.557       27.972       31.013       32.063       37.933       36.033       38.347       32.995       32.150       39.340       39.450       42.209       31.225       40.396       37.463      116.641       13.470       17.116       14.775       12.284       56.364     1319.780     1804.973     2090.350     1640.404     6705.924       92.500       80.000     5426.581        5.766        4.026        4.980        3.038      154.000    28434.484     2582.818     3498.622       96.401        1.842        4.473       -0.324        0.469        0.454       -0.498        0.058       -0.250     -999.000       -0.107        0.174     -999.000        0.301        3.645        5.859        4.633       11.854       13.144       31.000        0.000        0.000
198808       50.102       15.126       37.014        0.000        7.674        5.632       12.435        8.224        0.000       22.502       13.920     1214.990      403.608     1042.060        0.000      122.075       77.323      337.696      259.212        0.000      658.396      209.830       29.126       27.649       30.166       28.991       23.280       25.570       32.650       32.265       18.317       32.278       27.742       34.618       34.245       37.099     -999.000       25.866       28.737       39.438       39.998     -999.000       39.600       31.197      127.353       13.513       15.618       15.700       14.867       58.180     1658.232     2651.085     2903.637     2083.090     9058.877      217.500       82.500     5334.968       10.297        2.393        9.844        2.369      111.000    28696.838     2565.980     3457.825      106.629        0.527      -14.181       -0.049       -0.108       -0.004        0.231        0.215        0.147     -999.000       -0.383       -0.060        0.210       -1.719        2.525       -4.572        6.398       10.708        9.587       31.000        0.000        0.000
