                  1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16
198103        3.000        1.000        0.000      196.600       -2.100       22.200     -999.000        2.110        5.090        7.510        0.580     2053.000     -999.000     -999.000     -999.000       -1.360
198104        3.000        1.000        0.000      225.300       -0.200       23.300     -999.000        1.870        4.030        8.280        0.940     2232.000     -999.000     -999.000     -999.000       -1.000
198105        3.000        1.000        0.000      194.700        1.300       50.900     -999.000        1.800        3.680        3.010        0.830     1946.000     -999.000     -999.000     -999.000       -0.700
198106     -999.000        3.000        2.000      131.600        2.000       49.400     -999.000        2.360        2.190       -3.490        0.200     1569.000     -999.000     -999.000     -999.000       -0.300
198107     -999.000        4.000        4.000      205.300        1.400       47.800     -999.000        3.510        1.410       -5.220        0.010     1919.000     -999.000     -999.000     -999.000       -0.070
198108     -999.000        7.000        1.000      242.500        1.200       64.800     -999.000        1.850        0.320       -8.240       -0.560     2206.000     -999.000     -999.000     -999.000       -0.230
198109        2.000        4.000        1.000      245.300        0.500       53.600     -999.000        0.910        0.020       -8.590       -0.330     2195.000     -999.000     -999.000     -999.000       -0.440
198110        4.000        2.000        0.000      216.200       -0.600       54.800     -999.000        0.960       -0.900       -9.530       -0.580     2243.000     -999.000     -999.000     -999.000       -0.140
198111        5.000        3.000        1.000      186.000        0.300       51.900     -999.000        1.020       -0.170       -9.620       -0.440     2078.000     -999.000     -999.000     -999.000       -0.550
198112        5.000        2.000        0.000      195.400        0.800       34.700     -999.000        1.690        1.910      -12.310       -0.560     2078.000     -999.000     -999.000     -999.000       -1.370
198201        4.000        0.000        0.000      149.800        2.000       49.500     -999.000        1.500        0.370      -12.520       -0.420     1790.000     -999.000     -999.000     -999.000       -1.000
198202        3.000        0.000        0.000      230.900        0.400       36.900     -999.000        1.210       -0.220      -14.710       -0.560     2142.000     -999.000     -999.000     -999.000       -0.340
198203        4.000        3.000        0.000      221.100        1.000       28.400     -999.000        1.770       -0.450      -16.670       -0.190     2105.000     -999.000     -999.000     -999.000        0.180
198204        2.000        0.000        0.000      170.300        0.100       37.100     -999.000        1.520       -0.680      -15.550        0.100     1618.000     -999.000     -999.000     -999.000        0.330
198205        3.000        1.000        0.000      119.300       -0.600       49.700     -999.000        1.300        0.310      -15.260        0.880     1447.000     -999.000     -999.000     -999.000        0.110
198206     -999.000        3.000        0.000      163.700       -1.700       40.100     -999.000        0.180       -0.300      -15.940        1.140     1719.000     -999.000     -999.000     -999.000        0.790
198207     -999.000        4.000        2.000      139.400       -2.500       27.200     -999.000       -0.180       -0.920       -8.950        1.180     1596.000     -999.000     -999.000     -999.000        0.980
198208     -999.000        5.000        1.000      161.900       -2.900       24.900     -999.000       -0.030       -0.750       -1.580        1.180     1679.000     -999.000     -999.000     -999.000        1.050
198209        2.000        5.000        1.000      167.400       -2.900       32.600     -999.000        0.670       -2.210        4.210        0.980     1653.000     -999.000     -999.000     -999.000        1.230
198210        3.000        3.000        0.000      134.300       -2.800       24.000     -999.000        0.580       -3.120        8.270        1.170     1619.000     -999.000     -999.000     -999.000        1.790
198211        5.000        1.000        0.000      127.500       -4.300       16.200     -999.000        0.710       -4.180        9.510        1.290     1674.000     -999.000     -999.000     -999.000        1.690
198212        4.000        1.000        0.000      169.000       -3.700       22.900     -999.000        0.820       -5.890       10.350        2.240     1994.000     -999.000     -999.000     -999.000        1.850
198301        3.000        0.000        0.000      115.500       -5.800       11.300     -999.000        1.270       -5.870       10.850        3.310     1423.000     -999.000     -999.000     -999.000        1.170
198302        3.000        0.000        0.000       73.100       -6.000       24.700     -999.000        0.940       -3.180       11.400        3.820     1226.000     -999.000     -999.000     -999.000        0.310
198303        3.000        0.000        0.000       88.700       -4.000       38.000     -999.000        0.570        1.560       12.170        3.280     1186.000     -999.000     -999.000     -999.000       -0.670
198304        3.000        0.000        0.000      109.600       -1.500       42.700     -999.000        0.190        2.410       13.810        2.240     1189.000     -999.000     -999.000     -999.000       -0.630
198305        1.000        0.000        0.000      132.500        1.000       29.700     -999.000        0.000        1.110       11.930        1.770     1371.000     -999.000     -999.000     -999.000       -0.100
198306     -999.000        1.000        0.000      131.500        0.100       28.900     -999.000        0.180        1.250        3.120        1.380     1386.000     -999.000     -999.000     -999.000       -0.040
198307     -999.000        3.000        2.000      108.900       -1.000       29.900     -999.000        1.070        0.670       -3.380        1.290     1250.000     -999.000     -999.000     -999.000       -0.620
198308     -999.000        4.000        0.000       96.000        0.200       49.000     -999.000        0.810       -0.980       -6.530        0.460     1244.000     -999.000     -999.000     -999.000        0.050
198309        1.000        3.000        2.000       69.900        1.400       52.100     -999.000        0.440       -1.120       -7.750        0.020     1090.000     -999.000     -999.000     -999.000        0.910
198310        3.000        5.000        1.000       72.500        0.700       57.300     -999.000        0.290       -0.400      -10.120       -0.120     1124.000     -999.000     -999.000     -999.000        0.620
198311        4.000        5.000        0.000       45.700       -0.200       51.000     -999.000       -0.750        0.420      -10.290       -0.180      925.000     -999.000     -999.000     -999.000        0.020
198312        2.000        2.000        0.000       45.600        0.000       53.900     -999.000        0.380        0.520      -11.420       -0.730      934.000     -999.000     -999.000     -999.000       -0.390
198401        3.000        0.000        0.000       74.800        0.300       61.900     -999.000        1.120       -1.620      -10.650       -1.900     1161.000     -999.000     -999.000     -999.000        0.110
198402        5.000        0.000        0.000      110.200        1.400       64.800     -999.000        1.610       -2.970      -11.340       -2.310     1406.000     -999.000     -999.000     -999.000        0.380
198403        3.000        0.000        0.000      116.700       -0.400       55.700     -999.000        2.180       -3.430      -12.980       -2.160     1220.000     -999.000     -999.000     -999.000        0.540
198404        4.000        0.000        0.000       90.400        0.600       54.600     -999.000        1.550       -2.760      -14.580       -1.750     1287.000     -999.000     -999.000     -999.000        0.340
198405        2.000        0.000        0.000       96.900        0.300       53.400     -999.000        1.160       -1.770      -15.050       -1.830     1283.000     -999.000     -999.000     -999.000        0.150
198406     -999.000        2.000        1.000       65.100       -0.600       50.700     -999.000        0.890       -2.650      -17.970       -1.890     1003.000     -999.000     -999.000     -999.000        0.770
198407     -999.000        5.000        3.000       55.700        0.300       47.000     -999.000        1.380       -3.170      -25.390       -1.460      893.000     -999.000     -999.000     -999.000        0.370
198408     -999.000        5.000        2.000       35.000        0.700       53.700     -999.000        0.220       -3.570      -27.900       -0.960      837.000     -999.000     -999.000     -999.000        0.150
198409        2.000        3.000        1.000       22.600        0.200       57.800     -999.000        0.220       -3.430      -25.440       -0.490      781.000     -999.000     -999.000     -999.000        0.170
198410        5.000        7.000        0.000       12.600       -0.500       54.900     -999.000        1.000       -3.140      -21.590       -0.640      735.000     -999.000     -999.000     -999.000        1.470
198411        4.000        3.000        0.000       26.500        0.400       44.600     -999.000        1.770       -3.120      -13.190       -0.920      763.000     -999.000     -999.000     -999.000        1.860
198412        4.000        1.000        0.000       21.400       -0.200       39.100     -999.000        1.770       -2.680       -8.160       -0.930      759.000     -999.000     -999.000     -999.000        1.760
198501        4.000        2.000        0.000       17.800       -0.500       37.300     -999.000        1.880       -3.040       -0.370       -1.130      745.000     -999.000     -999.000     -999.000        1.440
198502        2.000        0.000        0.000       20.700        2.000       54.300     -999.000        1.750       -2.710        4.210       -0.540      737.000     -999.000     -999.000     -999.000        0.880
198503        4.000        0.000        0.000       16.900        1.300       26.000     -999.000        2.100       -3.920        6.300       -0.450      733.000     -999.000     -999.000     -999.000        1.410
198504        4.000        1.000        0.000       20.400        1.900       49.800     -999.000        2.160       -3.900       11.110        0.130      751.000     -999.000     -999.000     -999.000        1.590
198505        3.000        1.000        0.000       32.400        0.700       60.300     -999.000        1.850       -4.940       13.570        0.280      802.000     -999.000     -999.000     -999.000        1.990
198506     -999.000        3.000        1.000       28.300       -0.600       51.400     -999.000        0.730       -0.620       14.040        0.250      761.000     -999.000     -999.000     -999.000        1.100
198507     -999.000        1.000        1.000       39.900       -0.200       51.400     -999.000        2.010        0.120       11.100        0.080      787.000     -999.000     -999.000     -999.000        0.940
198508     -999.000        9.000        2.000       10.100        1.600       57.400     -999.000        2.830       -0.260       11.080       -0.210      715.000     -999.000     -999.000     -999.000        1.460
198509        0.000        5.000        3.000        4.300        0.000       53.600     -999.000        2.440       -0.390       11.720        0.450      695.000     -999.000     -999.000     -999.000        1.270
198510        3.000        4.000        1.000       22.000       -0.600       55.000     -999.000        1.360       -1.100       11.840        0.870      747.000     -999.000     -999.000     -999.000        1.010
198511        4.000        1.000        0.000       17.900       -0.300       45.600     -999.000        1.470       -0.230       11.450        1.020      742.000     -999.000     -999.000     -999.000        0.650
198512        5.000        2.000        0.000       15.800        0.400       37.900     -999.000        1.270       -1.880        9.510        0.390      748.000     -999.000     -999.000     -999.000        1.000
198601        4.000        0.000        0.000        2.800        1.600       37.700     -999.000        0.930       -3.850        8.740        0.150      732.000     -999.000     -999.000     -999.000        1.380
198602        4.000        1.000        0.000       27.900       -1.700       49.700     -999.000        1.240       -4.400       10.150       -0.600      836.000     -999.000     -999.000     -999.000        1.320
198603        2.000        0.000        0.000       13.800        0.800       54.800     -999.000        1.420       -4.390       11.960       -0.650      770.000     -999.000     -999.000     -999.000        1.700
198604        4.000        1.000        0.000       22.400        0.500       43.900     -999.000        0.940       -5.200        9.110       -0.760      751.000     -999.000     -999.000     -999.000        1.870
198605        3.000        2.000        0.000       16.100       -0.400       48.300     -999.000        1.200       -4.420        3.560       -0.460      726.000     -999.000     -999.000     -999.000        1.800
198606     -999.000        2.000        1.000        0.600        1.600       40.300     -999.000        0.740       -4.370       -2.150       -0.170      676.000     -999.000     -999.000     -999.000        1.980
198607     -999.000        4.000        2.000       18.100        0.500       43.000     -999.000        0.640       -3.020       -5.250       -0.060      702.000     -999.000     -999.000     -999.000        1.430
198608     -999.000        5.000        1.000        9.900       -0.600       53.500     -999.000        0.190       -2.750       -9.600        0.290      684.000     -999.000     -999.000     -999.000        1.470
198609        1.000        3.000        1.000        5.100       -0.800       37.700     -999.000       -0.370       -1.680      -10.210        0.400      687.000     -999.000     -999.000     -999.000        0.210
198610        2.000        5.000        1.000       40.100        1.100       40.300     -999.000       -0.100       -2.340       -9.600        0.090      830.000     -999.000     -999.000     -999.000        1.010
198611        4.000        4.000        0.000       15.400       -2.000       24.800     -999.000       -0.020       -3.410       -8.010       -0.120      771.000     -999.000     -999.000     -999.000        1.960
198612        5.000        3.000        0.000        5.800       -2.400       -0.400     -999.000       -0.430       -5.950      -10.510       -0.490      726.000     -999.000     -999.000     -999.000        2.350
198701        6.000        1.000        0.000        9.800       -1.100       -1.200     -999.000       -0.950       -3.660       -9.930       -0.150      725.000     -999.000     -999.000     -999.000        1.150
198702        5.000        0.000        0.000        3.400       -2.100       -1.000     -999.000       -1.020       -2.740      -11.370        0.390      715.000     -999.000     -999.000     -999.000        0.550
198703        6.000        0.000        0.000       17.400       -2.100       16.500     -999.000       -0.830        0.180      -14.230        0.510      740.000     -999.000     -999.000     -999.000       -0.220
198704        3.000        1.000        0.000       46.000       -2.300       17.600     -999.000       -0.320        0.930      -16.200        0.270      849.000     -999.000     -999.000     -999.000       -0.350
198705        4.000        0.000        0.000       39.100       -2.100       13.300     -999.000        0.470        0.570      -20.050        0.210      878.000     -999.000     -999.000     -999.000       -0.470
198706     -999.000        2.000        1.000       18.800       -1.800       24.500     -999.000        0.360        2.340      -21.470        0.580      779.000     -999.000     -999.000     -999.000       -1.180
198707     -999.000        4.000        2.000       38.200       -2.200       12.500     -999.000        0.830        0.220      -13.960        1.080      842.000     -999.000     -999.000     -999.000       -0.810
198708     -999.000        4.000        1.000       47.900       -1.500       25.800     -999.000        0.090        0.780       -0.600        1.450      900.000     -999.000     -999.000     -999.000       -1.240
198709        3.000        6.000        1.000       42.200       -1.700       43.800     -999.000        0.050        0.380        5.880        1.650      861.000     -999.000     -999.000     -999.000       -0.420
198710        3.000        2.000        0.000       63.400       -0.600       33.700     -999.000       -0.120        0.580        9.350        1.740      981.000     -999.000     -999.000     -999.000        0.060
198711        2.000        3.000        0.000       48.800        0.000       37.400     -999.000       -0.500       -0.680        9.230        1.530     1012.000     -999.000     -999.000     -999.000        0.070
198712        4.000        1.000        0.000       29.100       -0.800       17.600     -999.000       -0.210        1.100        8.410        1.300      944.000     -999.000     -999.000     -999.000       -0.640
198801        4.000        1.000        0.000       70.500       -0.200       21.000     -999.000       -0.300       -1.360        7.810        1.450     1080.000     -999.000     -999.000     -999.000       -0.330
198802        5.000        0.000        0.000       45.400       -0.600       23.600     -999.000       -0.650       -2.510        6.170        1.120     1050.000     -999.000     -999.000     -999.000        0.160
198803        2.000        0.000        0.000       91.200        1.100       44.000     -999.000       -0.620       -0.660        5.860        1.030     1149.000     -999.000     -999.000     -999.000       -0.480
198804        4.000        0.000        0.000      108.800        0.200       40.900     -999.000        0.270        1.390        6.590        0.590     1227.000     -999.000     -999.000     -999.000       -0.920
198805        2.000        1.000        0.000       74.200        1.500       51.400     -999.000        0.440        0.480        5.460        0.270     1152.000     -999.000     -999.000     -999.000       -0.610
198806     -999.000        2.000        1.000      124.300        0.100       57.300     -999.000        0.440        1.710        0.420       -0.410     1394.000     -999.000     -999.000     -999.000       -0.520
198807     -999.000        2.000        1.000      131.400        1.700       59.800     -999.000        0.270        1.740       -3.960       -1.060     1527.000     -999.000     -999.000     -999.000       -0.170
198808     -999.000        5.000        1.000      139.400        2.500       67.900     -999.000        0.110        0.470       -2.580       -1.520     1542.000     -999.000     -999.000     -999.000        0.940
198809        1.000        8.000        1.000      142.700        3.000       70.400     -999.000        0.380        0.200       -2.290       -1.320     1525.000     -999.000     -999.000     -999.000        0.740
198810        5.000        5.000        2.000      156.500        2.300       65.200     -999.000       -0.690       -0.280       -1.530       -0.930     1698.000     -999.000     -999.000     -999.000        0.740
198811        5.000        2.000        0.000      156.800        2.800       65.800     -999.000       -1.690        0.080       -0.840       -0.900     1562.000     -999.000     -999.000     -999.000        0.170
198812        4.000        1.000        0.000      231.200        2.000       61.500     -999.000       -2.230       -0.210       -2.420       -1.190     1998.000     -999.000     -999.000     -999.000        0.070
198901        3.000        1.000        0.000      210.100        2.500       61.100     -999.000       -2.020       -2.600       -2.870       -1.750     2354.000     -999.000     -999.000     -999.000        0.310
198902        4.000        0.000        0.000      208.700        2.000       61.200     -999.000       -1.190       -2.840       -3.560       -1.720     2224.000     -999.000     -999.000     -999.000        0.590
198903        2.000        0.000        0.000      170.400        1.800       57.400     -999.000       -0.740       -4.840       -1.630       -1.710     2051.000     -999.000     -999.000     -999.000        1.450
198904        3.000        1.000        0.000      166.300        2.700       47.200     -999.000       -1.010       -5.790       -1.930       -1.330     1896.000     -999.000     -999.000     -999.000        1.790
198905        2.000        2.000        1.000      195.400        2.000       49.100     -999.000       -0.510       -4.450       -5.460       -0.910     1901.000     -999.000     -999.000     -999.000        1.260
198906     -999.000        2.000        1.000      284.500        1.200       53.800     -999.000       -1.470        0.350       -9.380       -0.460     2396.000     -999.000     -999.000     -999.000        0.120
198907     -999.000        7.000        4.000      180.500        1.500       52.000     -999.000       -0.100        2.140      -13.860       -0.180     1819.000     -999.000     -999.000     -999.000       -0.810
198908     -999.000        6.000        1.000      232.000       -0.500       57.700     -999.000        0.360        2.680      -16.980       -0.430     2171.000     -999.000     -999.000     -999.000       -0.660
198909        2.000        5.000        2.000      225.100        0.800       62.200     -999.000        0.650        0.520      -18.830       -0.410     2259.000     -999.000     -999.000     -999.000        0.390
198910        4.000        5.000        2.000      212.200        1.300       55.900     -999.000        0.490        0.540      -21.300       -0.110     2087.000     -999.000     -999.000     -999.000        0.360
198911        5.000        2.000        0.000      238.200       -0.400       37.800     -999.000        0.420       -0.240      -19.010        0.420     2351.000     -999.000     -999.000     -999.000        0.920
198912        3.000        1.000        0.000      211.400       -0.900       34.500     -999.000        0.090        1.630      -13.540        0.320     2130.000     -999.000     -999.000     -999.000        0.100
199001        3.000        1.000        0.000      227.400       -0.100       19.800     -999.000        0.050       -0.180       -8.710        0.650     2101.000     -999.000     -999.000     -999.000        0.830
199002        1.000        0.000        0.000      171.800       -3.000       19.800     -999.000        0.310       -1.270       -6.740        0.850     1783.000     -999.000     -999.000     -999.000        0.980
199003        2.000        0.000        0.000      191.700       -0.700       14.700     -999.000        0.670       -1.600        0.950        1.280     1888.000     -999.000     -999.000     -999.000        0.970
199004        3.000        1.000        0.000      189.700        0.300       25.800     -999.000        0.750       -0.800        5.720        0.690     1853.000     -999.000     -999.000     -999.000        0.700
199005        2.000        1.000        0.000      175.200        2.000       42.300     -999.000        1.540        0.610       11.460        0.650     1897.000     -999.000     -999.000     -999.000        0.000
199006     -999.000        3.000        3.000      153.300        0.500       45.500     -999.000        1.260       -0.300       12.900        0.590     1709.000     -999.000     -999.000     -999.000        0.720
199007     -999.000        4.000        1.000      191.100        0.900       43.000     -999.000        1.900        0.910       12.540        1.060     1807.000     -999.000     -999.000     -999.000        1.000
199008     -999.000        6.000        2.000      252.100       -0.300       39.900     -999.000        1.440        2.100       12.630        0.950     2226.000     -999.000     -999.000     -999.000        0.370
199009        1.000        5.000        2.000      169.100       -1.200       43.300     -999.000        0.830        2.080       13.210        0.970     1774.000     -999.000     -999.000     -999.000        0.000
199010        3.000        4.000        0.000      199.400        0.400       50.300     -999.000        0.930        1.350       12.390        0.590     1820.000     -999.000     -999.000     -999.000       -0.180
199011        5.000        4.000        1.000      178.800       -0.800       40.700     -999.000        0.930        0.830       11.550        0.450     1843.000     -999.000     -999.000     -999.000        0.150
199012        3.000        1.000        0.000      197.100       -0.400       29.700     -999.000        0.530       -0.540       10.680        0.420     2049.000     -999.000     -999.000     -999.000        0.220
199101        4.000        0.000        0.000      195.300        1.000       27.900     -999.000        0.050       -1.290        8.710        0.490     2294.000     -999.000     -999.000     -999.000        1.070
199102        3.000        0.000        0.000      240.300        0.400       25.700     -999.000        0.190       -1.190        8.440        0.490     2430.000     -999.000     -999.000     -999.000        1.050
199103        5.000        2.000        0.000      197.000       -1.100       30.800     -999.000        0.760       -2.060        9.000        0.190     2300.000     -999.000     -999.000     -999.000        1.030
199104        4.000        1.000        0.000      197.600       -1.000       36.900     -999.000        1.210       -3.570       10.690       -0.040     1988.000     -999.000     -999.000     -999.000        1.210
199105        2.000        1.000        0.000      166.900       -1.700       41.900     -999.000        2.130       -4.430        3.820        0.150     1903.000     -999.000     -999.000     -999.000        1.070
199106     -999.000        1.000        0.000      224.700       -0.200       40.500     -999.000        2.340       -5.030       -3.340        0.180     2068.000     -999.000     -999.000     -999.000        1.390
199107     -999.000        4.000        3.000      240.200        0.000       38.900     -999.000        2.350       -4.120      -10.360        0.030     2120.000     -999.000     -999.000     -999.000        1.580
199108     -999.000        5.000        1.000      240.800       -0.700       34.500     -999.000        2.690       -2.150      -14.690        0.000     2103.000     -999.000     -999.000     -999.000        1.850
199109        1.000        6.000        2.000      168.900       -2.500       42.500     -999.000        1.560        0.380      -13.960       -0.460     1806.000     -999.000     -999.000     -999.000        0.660
199110        4.000        3.000        0.000      197.100       -1.700       42.900     -999.000        1.410       -1.310      -12.210       -0.340     2013.000     -999.000     -999.000     -999.000        1.030
199111        5.000        6.000        0.000      159.500       -1.100        8.800     -999.000        1.240       -1.220      -12.270       -0.360     1720.000     -999.000     -999.000     -999.000        0.690
199112        5.000        0.000        0.000      212.600       -2.900        8.600     -999.000        1.070       -2.190      -12.680        0.640     2239.000     -999.000     -999.000     -999.000        0.740
199201        3.000        1.000        0.000      198.300       -4.700        0.600     -999.000        1.210       -1.470      -13.960        1.040     2176.000     -999.000     -999.000     -999.000       -0.060
199202        2.000        1.000        0.000      230.700       -1.500       14.800     -999.000        0.590       -0.980      -14.330        1.500     2321.000     -999.000     -999.000     -999.000        0.050
199203        2.000        0.000        0.000      151.000       -3.300        5.400     -999.000        0.800       -0.750      -16.840        1.520     1713.000     -999.000     -999.000     -999.000        0.420
199204        2.000        0.000        0.000      142.200       -1.700       11.800     -999.000        1.050       -1.210      -17.790        1.260     1585.000     -999.000     -999.000     -999.000        0.830
199205        1.000        0.000        0.000       94.300        0.400       14.600     -999.000        1.230       -0.340      -15.960        0.680     1254.000     -999.000     -999.000     -999.000        1.200
199206     -999.000        2.000        1.000       98.500       -1.000       28.000     -999.000        0.460        0.020      -15.340        0.060     1167.000     -999.000     -999.000     -999.000        0.970
199207     -999.000        4.000        3.000      114.200       -1.000       39.100     -999.000        0.060        0.680      -12.050        0.380     1322.000     -999.000     -999.000     -999.000        1.070
199208     -999.000        8.000        2.000       91.900        0.600       46.800     -999.000       -0.790        0.080       -4.750        0.270     1221.000     -999.000     -999.000     -999.000        2.260
199209        3.000        5.000        2.000       94.000        0.100       53.100     -999.000       -1.360       -0.020        1.300        0.430     1168.000     -999.000     -999.000     -999.000        2.120
199210        4.000        7.000        0.000      133.400       -2.300       44.200     -999.000       -1.320        0.060        3.940        0.030     1317.000     -999.000     -999.000     -999.000        1.050
199211        4.000        3.000        0.000      129.600       -1.100       30.800     -999.000       -1.960       -0.710        6.330        0.400     1452.000     -999.000     -999.000     -999.000        1.250
199212        4.000        0.000        0.000      122.000       -0.900       13.300     -999.000       -1.790       -1.340        8.190        0.930     1391.000     -999.000     -999.000     -999.000        1.300
199301        4.000        0.000        0.000       81.400       -1.500       23.500     -999.000       -0.490       -2.260        9.630        1.430     1210.000     -999.000     -999.000     -999.000        1.000
199302        3.000        0.000        0.000      127.800       -1.200        9.700     -999.000        0.460       -2.510       10.810        1.320     1426.000     -999.000     -999.000     -999.000        0.650
199303        3.000        1.000        0.000      102.400       -0.800       21.700     -999.000        0.750       -3.140       11.360        1.250     1364.000     -999.000     -999.000     -999.000        0.750
199304        2.000        0.000        0.000       94.400       -1.900        5.400     -999.000        0.830       -3.260       12.600        1.170     1159.000     -999.000     -999.000     -999.000        0.660
199305        3.000        0.000        0.000       78.800       -0.600       19.700     -999.000        1.460       -2.300       13.560        1.340     1124.000     -999.000     -999.000     -999.000        0.630
199306     -999.000        1.000        1.000       69.600       -1.400       22.400     -999.000        1.270       -0.880        6.550        1.020     1093.000     -999.000     -999.000     -999.000        0.660
199307     -999.000        4.000        1.000       80.400       -1.300       25.900     -999.000        1.710       -2.550        0.380        0.890      990.000     -999.000     -999.000     -999.000        1.090
199308     -999.000        7.000        1.000       62.500       -1.600       40.600     -999.000        0.210       -2.520       -1.200        0.520      937.000     -999.000     -999.000     -999.000        0.790
199309        2.000        5.000        3.000       31.200       -1.200       40.100     -999.000        1.160       -2.640       -1.140        0.490      870.000     -999.000     -999.000     -999.000        0.900
199310        2.000        5.000        0.000       71.100       -1.800       28.300     -999.000        0.470       -3.220       -4.040        0.140     1003.000     -999.000     -999.000     -999.000        1.190
199311        2.000        2.000        1.000       48.200       -0.100       45.900     -999.000       -0.280       -5.270       -5.760       -0.020      959.000     -999.000     -999.000     -999.000        1.550
199312        5.000        3.000        0.000       68.400        0.300       26.800     -999.000        0.160       -5.930       -6.000       -0.330     1048.000     -999.000     -999.000     -999.000        1.730
199401        2.000        0.000        0.000       84.900       -0.200       33.500     -999.000        0.590       -6.230       -7.640       -0.450     1150.000     -999.000     -999.000     -999.000        1.570
199402        4.000        0.000        0.000       54.900        0.400       44.700     -999.000        0.750       -5.470       -9.840       -0.510      996.000     -999.000     -999.000     -999.000        1.840
199403        3.000        0.000        0.000       47.500       -1.100       41.300     -999.000        1.010       -5.560      -11.290       -0.650      904.000     -999.000     -999.000     -999.000        1.530
199404        2.000        1.000        0.000       27.400       -2.100       32.000     -999.000        1.460       -4.920      -14.710       -0.650      791.000     -999.000     -999.000     -999.000        1.480
199405        3.000        1.000        0.000       29.800       -1.100       40.500     -999.000        2.180       -4.820      -18.030       -0.920      799.000     -999.000     -999.000     -999.000        1.770
199406     -999.000        2.000        1.000       39.700       -0.700       45.400     -999.000        1.100       -3.490      -23.090       -0.930      773.000     -999.000     -999.000     -999.000        1.890
199407     -999.000        8.000        2.000       50.600       -2.200       41.500     -999.000        0.770       -2.310      -28.650       -1.140      805.000     -999.000     -999.000     -999.000        2.200
199408     -999.000        9.000        5.000       34.300       -2.000       41.200     -999.000       -0.140       -2.240      -27.020       -0.520      761.000     -999.000     -999.000     -999.000        2.000
199409        2.000        8.000        3.000       40.500       -2.600       37.500     -999.000        0.240       -1.710      -19.070       -0.360      790.000     -999.000     -999.000     -999.000        1.680
199410        4.000        6.000        0.000       67.100       -1.900       43.300     -999.000       -0.330       -1.420      -10.290       -0.200      877.000     -999.000     -999.000     -999.000        0.210
199411        3.000        0.000        0.000       29.500       -0.900       25.700     -999.000        0.090       -1.700       -0.300       -0.020      809.000     -999.000     -999.000     -999.000        0.290
199412        4.000        2.000        0.000       32.200       -2.000       -6.900     -999.000       -0.030       -2.240        5.930        0.650      774.000     -999.000     -999.000     -999.000        0.860
199501        2.000        0.000        0.000       32.600       -0.700        8.500     -999.000        0.230       -1.370        8.380        1.210      827.000     -999.000     -999.000     -999.000        0.540
199502        0.000        0.000        0.000       45.800       -0.200       25.200     -999.000        0.280       -1.660        8.010        1.430      856.000     -999.000     -999.000     -999.000        0.290
199503        4.000        0.000        0.000       46.300        1.200       36.700     -999.000        0.650       -3.490        8.790        1.240      851.000     -999.000     -999.000     -999.000        0.560
199504        2.000        1.000        0.000       21.600       -1.100       40.300     -999.000        1.050       -1.580       11.790        1.190      777.000     -999.000     -999.000     -999.000       -0.230
199505        4.000        0.000        0.000       19.400       -0.600       46.000     -999.000        1.830        0.760       14.920        1.050      755.000     -999.000     -999.000     -999.000       -1.190
199506     -999.000        1.000        0.000       22.500        0.200       50.600     -999.000        2.760        1.330       15.620        0.740      757.000     -999.000     -999.000     -999.000       -1.350
199507     -999.000        2.000        1.000       20.400        0.700       52.100     -999.000        2.350        2.480       11.740        0.370      739.000     -999.000     -999.000     -999.000       -1.050
199508     -999.000        6.000        5.000       18.200        0.500       61.900     -999.000        2.790        2.990        9.530        0.120      738.000     -999.000     -999.000     -999.000       -0.620
199509        3.000        5.000        1.000       15.700        0.400       59.500     -999.000        2.190        2.910        6.980        0.040      720.000     -999.000     -999.000     -999.000       -0.110
199510        4.000        6.000        2.000       30.600        0.000       66.000     -999.000        1.610        3.460        3.430        0.340      779.000     -999.000     -999.000     -999.000       -0.260
199511        4.000        1.000        0.000       14.000        0.100       60.700     -999.000        1.120        4.660       -0.770        0.580      742.000     -999.000     -999.000     -999.000       -0.970
199512        4.000        1.000        0.000       14.900       -0.800       52.800     -999.000        0.670        4.350       -4.570        0.160      726.000     -999.000     -999.000     -999.000       -0.780
199601        4.000        0.000        0.000       13.300        1.600       61.700     -999.000        0.830        5.710       -5.790       -0.500      745.000     -999.000     -999.000     -999.000       -1.400
199602        2.000        0.000        0.000        7.700        0.400       60.400     -999.000        1.560        2.640       -6.900       -1.130      715.000     -999.000     -999.000     -999.000       -0.840
199603        3.000        0.000        0.000       12.600        1.900       53.500     -999.000        2.010        0.090       -9.920       -0.990      707.000     -999.000     -999.000     -999.000       -0.370
199604        2.000        1.000        0.000        6.800        1.300       43.500     -999.000        1.270        0.020      -11.080       -0.700      693.000     -999.000     -999.000     -999.000       -0.850
199605        1.000        2.000        0.000        7.600        0.500       49.200     -999.000        0.700       -0.150      -14.880       -0.570      701.000     -999.000     -999.000     -999.000       -0.660
199606     -999.000        0.000        0.000       16.500        1.900       51.800     -999.000        0.400       -1.580      -17.030       -0.450      696.000     -999.000     -999.000     -999.000        0.020
199607     -999.000        5.000        3.000       11.800        1.100       53.400     -999.000       -0.040       -1.270      -23.930       -0.790      712.000     -999.000     -999.000     -999.000       -0.120
199608     -999.000        6.000        2.000       19.700        1.200       58.900     -999.000       -0.220       -0.580      -25.850       -1.050      724.000     -999.000     -999.000     -999.000       -0.180
199609        0.000        6.000        2.000        3.000        1.000       63.900     -999.000       -1.210        0.530      -26.020       -1.110      694.000     -999.000     -999.000     -999.000       -0.040
