                  1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26
200411        0.643        0.701        0.886        0.733        0.453        0.588        0.323        0.201        0.770        0.544        0.078        1.797       16.744       10.267       24.491       31.714        0.284        0.444        0.623        0.280        0.494        0.347        0.605        0.063        0.051        0.299
200412        0.292        0.715        0.958        0.778        0.491        0.714        0.577        0.132        0.768        0.579        0.115        0.142       16.473       10.230       22.370       31.414        0.298       -0.398        0.020        0.481        0.483        0.332        0.672        0.083       -0.045       -0.063
200501        0.016        0.320        0.948        0.652        0.487        0.463        0.289        0.080        0.542        0.597        0.141        0.048       17.384       13.266       20.266       27.260        0.294       -0.294        0.158        0.273        0.664       -0.060        0.821        0.123       -0.282       -0.079
200502       -0.791       -0.099        0.760        0.369        0.321        0.162        0.295        0.105        0.175        0.372        0.182       -0.049       19.831       20.101       19.145       25.858        0.179       -0.115        0.047        0.288        0.677       -0.099        0.760        0.252       -0.780       -0.277
200503       -1.223       -0.034        0.722        0.494        0.414        0.208       -0.032        0.107        0.144        0.749        0.280        1.409       23.571       30.987       20.541       27.072        0.330       -0.386       -0.226       -0.014        0.642       -0.034        0.722        0.296       -0.639       -0.674
200504       -0.294        0.049        0.588        0.369        0.258        0.157       -0.030        0.125        0.231        0.915       -0.022        0.389       26.231       37.618       21.397       25.086        0.459       -0.261       -0.095       -0.011        0.587       -0.186        0.569        0.177        0.129       -0.567
200505       -0.232        0.253        0.456        0.425        0.178        0.276       -0.082        0.314        0.283        1.046       -0.380        1.359       24.570       37.948       23.221       27.434        0.430       -0.117       -0.398       -0.045        0.361        0.071        0.355        0.293        0.167       -0.489
200506       -0.652        0.175        0.342        0.182        0.211        0.168        0.056        0.237        0.153        0.882       -0.552        4.103       17.822       24.468       24.570       29.116        0.501       -0.761       -0.584       -0.004        0.327        0.038        0.272        0.212       -0.067       -0.325
200507       -0.319        0.213        0.055       -0.111        0.332        0.060        0.097       -0.087        0.091        0.771       -0.458        5.090       12.714       13.022       25.858       32.450        0.616       -0.492        0.207        0.062       -0.139        0.191       -0.031        0.051       -0.454       -0.178
200508       -0.395        0.192        0.088       -0.029        0.322        0.100        0.383        0.129        0.086        0.565       -0.352        2.760       10.728       11.174       27.177       32.767        0.568       -0.228        0.160        0.328       -0.025        0.156        0.012        0.125       -0.331       -0.209
200509       -0.734       -0.114        0.135       -0.042        0.240       -0.073        0.198       -0.051       -0.081        0.565       -0.294        1.500       10.972       10.258       27.139       32.523        0.544        0.299        0.821        0.180        0.294       -0.114        0.135        0.023       -0.580       -0.094
200510       -1.259       -0.327        0.209       -0.021        0.392       -0.112        0.544       -0.071       -0.210        0.351       -0.272        0.639       15.161       10.014       26.716       34.948        0.409        0.643        0.963        0.493        0.381       -0.327        0.209       -0.009       -0.489        0.144
200511       -1.413       -1.065       -0.004       -0.518        0.326       -0.521        0.316       -0.151       -0.672        0.328       -0.250        1.917       15.427        7.456       26.051       35.462        0.342        0.786        0.864        0.315        0.406       -1.064        0.422       -0.064       -0.516        0.001
200512       -0.975       -1.188       -0.158       -0.885        0.367       -0.607       -0.560       -0.216       -0.746        0.559       -0.327       -0.096       14.015        5.767       25.076       34.873        0.363        0.130       -0.040       -0.497        0.097       -1.124        0.317       -0.148       -0.386        0.044
200601       -0.328       -0.811       -0.412       -0.917        0.311       -0.474       -0.604       -0.143       -0.596        0.422       -0.126        0.000       14.284        6.500       22.527       27.756        0.363       -0.333       -0.299       -0.522       -0.428       -0.646       -0.088       -0.148       -0.095        0.431
200602        0.287       -0.346       -0.570       -0.662       -0.019       -0.221       -0.323       -0.121       -0.368        0.155       -0.019       -0.049       18.911       14.272       20.605       21.052        0.266       -0.706       -0.432       -0.278       -0.713       -0.117       -0.432        0.037       -0.670        0.752
200603       -0.212       -0.501       -0.462       -0.661        0.068       -0.254       -0.011       -0.003       -0.454        0.033        0.071       -0.001       22.618       22.345       20.725       22.399        0.162        0.232        0.337       -0.001       -0.474       -0.317       -0.261       -0.038       -0.219        0.906
200604       -1.349       -0.331       -0.154       -0.208        0.171       -0.172       -0.444       -0.044       -0.370        0.338        0.149        0.145       24.096       29.729       23.206       25.538        0.323        0.233        0.606       -0.429        0.048       -0.269       -0.022       -0.100       -0.074        0.884
200605       -0.387        0.013        0.111        0.033        0.212        0.036        0.037        0.166        0.009        0.250        0.195        0.000       22.201       34.071       23.605       29.559        0.437        0.382        0.613        0.045        0.051       -0.031        0.106        0.064       -0.168        0.615
200606       -0.105        0.111        0.249        0.137        0.351        0.065        0.162        0.163        0.143        0.213        0.270        1.992       16.313       22.765       23.410       31.379        0.424        0.432        0.610        0.156        0.073        0.011        0.204        0.076       -0.178        0.286
200607        0.224        0.134        0.361        0.121        0.203        0.121        0.312        0.127        0.236        0.190        0.265        2.067       12.912       13.437       24.982       27.391        0.448        0.278        0.314        0.266        0.247       -0.010        0.307        0.020        0.198        0.019
200608        0.674        0.415        0.557        0.329        0.203        0.309        0.320        0.316        0.501        0.286        0.165        2.349       11.455       10.588       25.448       26.731        0.516        1.338        0.783        0.250        0.325        0.192        0.391        0.167        0.379       -0.111
200609        0.921        0.802        0.734        0.594        0.360        0.583        0.150        0.201        0.787        0.378        0.201        1.998       11.938        9.605       25.256       31.643        0.489        2.386        1.256        0.182        0.168        0.508        0.414        0.050        0.757       -0.377
200610        0.996        0.912        0.793        0.744        0.158        0.697       -0.152        0.316        0.873        0.458        0.065        3.096       15.147       13.677       23.446       25.735        0.506        0.271        0.159       -0.130        0.395        0.594        0.429        0.118        1.025       -0.269
200611        0.739        1.062        1.041        1.068        0.273        0.866        0.143        0.486        1.018        0.555        0.042        3.883       17.741       13.834       23.571       28.602        0.519        0.786        0.459        0.218        0.435        0.646        0.616        0.247        0.916        0.236
200612        0.615        1.164        1.006        1.177        0.339        0.940        0.394        0.492        1.040        0.322        0.119        0.240       17.884       13.422       22.705       29.729        0.315        0.055        0.050        0.449        0.344        0.762        0.540        0.254        0.464        0.610
200701        0.658        0.863        0.731        0.695        0.427        0.679        0.499        0.321        0.787        0.444        0.125        0.049       18.220       13.361       20.332       27.518        0.428        0.018       -0.002        0.569        0.053        0.570        0.386        0.225        0.223        0.652
200702        0.187        0.085        0.550        0.144        0.287        0.311        0.760        0.233        0.286        0.572        0.012        0.049       20.573       18.416       19.344       23.774        0.393        0.015        0.004        0.789        0.278       -0.135        0.516        0.263       -0.162        0.841
200703       -0.532       -0.349        0.451       -0.126        0.372        0.065        0.498        0.211       -0.044        0.259       -0.184        0.436       23.003       22.643       19.884       23.255        0.308        0.162        0.225        0.494        0.447       -0.349        0.451        0.071        0.193        0.679
200704       -1.051       -0.530        0.273       -0.204        0.351        0.015        0.021        0.179       -0.260        0.305       -0.044        0.341       25.051       35.173       22.072       26.194        0.267       -0.223       -0.123        0.018        0.432       -0.530        0.273        0.083        0.146        0.449
200705       -1.521       -0.793        0.086       -0.349        0.310       -0.231       -0.286        0.332       -0.515        0.085        0.141        0.438       23.705       36.156       23.719       29.359        0.218        0.267       -0.141       -0.232        0.447       -0.793        0.086        0.162        0.456        0.036
200706       -1.417       -0.608        0.109       -0.219        0.349       -0.154       -0.763        0.478       -0.405       -0.119        0.134        1.332       18.122       25.598       25.093       34.903        0.134        0.365       -0.179       -0.611        0.321       -0.608        0.109        0.356        0.395       -0.202
200707       -0.877       -0.837       -0.056       -0.473        0.263       -0.204       -0.433        0.322       -0.524       -0.189        0.087        2.393       13.305       14.178       25.721       35.916        0.158        0.055        0.034       -0.311        0.185       -0.815        0.279        0.199        0.366       -0.080
200708       -1.137       -1.156       -0.161       -0.699        0.318       -0.452        0.335        0.370       -0.750       -0.237        0.027       -0.013       12.487       11.239       27.346       35.342       -0.013       -1.411       -0.139        0.358        0.298       -1.091        0.301        0.266        0.459       -0.427
200709       -0.959       -1.289       -0.533       -1.119        0.206       -0.766        0.111        0.221       -0.946       -0.181        0.130        0.452       12.926       11.160       26.726       34.241        0.183       -0.516        0.378        0.199       -0.042       -1.076       -0.018        0.170        0.447       -0.239
200710       -1.496       -1.398       -0.724       -1.344        0.175       -0.981        0.511        0.078       -1.135       -0.046       -0.072        0.964       15.059       10.637       27.369       31.734        0.343        0.081        1.374        0.430       -0.018       -1.109       -0.165        0.051        0.191       -0.066
200711       -1.712       -1.546       -0.942       -1.456       -0.050       -1.130        0.540       -0.025       -1.319       -0.049       -0.071        1.061       15.405        8.313       25.537       28.959        0.375       -0.717        0.156        0.545       -0.072       -1.169       -0.324       -0.015       -0.058       -0.024
200712       -1.651       -1.626       -1.009       -1.542       -0.104       -1.207        0.160       -0.074       -1.378       -0.079       -0.037       -0.192       15.590        7.116       22.641       26.729        0.271       -0.901       -0.253        0.238       -0.295       -1.222       -0.359       -0.022       -0.188       -0.007
200801       -0.465       -1.460       -1.362       -1.685       -0.296       -1.271        0.409        0.198       -1.312        0.148        0.054        0.000       17.310       10.649       19.540       19.730        0.218        0.323        0.414        0.443       -0.913       -0.915       -0.778        0.066       -0.007        0.388
200802        0.294       -1.228       -1.467       -1.653       -0.296       -1.154        0.237       -0.165       -1.159        0.241        0.107        0.048       16.339        7.850       18.887       18.717        0.327       -0.205        0.199        0.305       -1.251       -0.641       -0.976       -0.321        0.001        0.592
200803        0.427       -0.696       -1.221       -1.158       -0.306       -0.839       -0.084       -0.395       -0.787        0.292        0.328        0.531       19.181       12.731       18.934       19.783        0.289       -0.088        0.002       -0.029       -1.015       -0.207       -0.943       -0.484        0.050        0.653
200804        0.419       -0.353       -0.975       -0.880       -0.269       -0.545       -0.035       -0.379       -0.522        0.110        0.496       -0.050       22.261       24.262       21.805       20.189        0.133        0.425        0.557        0.009       -0.839        0.037       -0.834       -0.345       -0.337        0.159
200805        0.624       -0.157       -0.928       -0.721       -0.353       -0.313        0.103       -0.262       -0.385        0.215        0.611       -0.049       21.409       25.572       22.594       20.297        0.304        0.466        0.262        0.129       -0.698        0.214       -0.865       -0.280        0.181       -0.286
200806        0.605       -0.040       -0.820       -0.547       -0.406       -0.243        0.064       -0.009       -0.287        0.322        0.501       -0.719       15.679       17.616       23.131       20.805        0.463        1.470        0.883        0.126       -0.587        0.288       -0.804       -0.105        0.521       -0.484
200807        0.940        0.390       -0.649       -0.184       -0.224       -0.012        0.368        0.143        0.028        0.333        0.416       -0.610       12.821       11.263       24.662       24.711        0.413        2.139        1.261        0.340       -0.698        0.390       -0.649       -0.042        0.763       -0.378
200808        1.319        0.519       -0.586       -0.109       -0.137        0.114        0.672        0.200        0.157        0.299        0.451        2.307       11.107        9.966       25.921       27.559        0.354        1.822        1.094        0.656       -0.868        0.519       -0.586        0.060        0.476       -0.431
200809        0.975        0.270       -0.563       -0.260       -0.114       -0.029        0.569        0.347        0.008        0.404        0.316        0.442       12.566       13.889       26.912       29.719        0.318        1.611        0.659        0.605       -0.849        0.270       -0.563        0.246        0.132       -0.071
200810        0.291        0.117       -0.461       -0.305       -0.041       -0.071        0.799        0.324       -0.099        0.376        0.077        0.807       14.677       14.186       27.417       30.738        0.281        1.470        0.971        0.786       -0.620        0.117       -0.461        0.209        0.201        0.090
200811       -0.314       -0.061       -0.568       -0.382       -0.065       -0.258        0.556        0.097       -0.295        0.213        0.135        1.935       15.998        9.603       27.570       32.572        0.206        0.648        0.580        0.687       -0.550        0.166       -0.544        0.130       -0.029        0.231
200812       -0.517       -0.542       -0.698       -0.821        0.084       -0.509       -0.006       -0.058       -0.602        0.167        0.219       -0.048       16.736        8.309       24.621       31.870        0.148        0.771        0.407        0.070       -0.578       -0.262       -0.481        0.019       -0.167        0.372
200901       -0.159       -0.514       -0.849       -0.893        0.084       -0.476        0.031       -0.113       -0.612       -0.025        0.269        0.096       17.347       10.947       20.995       26.965        0.108        1.167        0.878        0.034       -0.781       -0.174       -0.644        0.065       -0.094       -0.692
200902       -0.630       -0.576       -0.738       -0.779       -0.021       -0.401        0.258        0.096       -0.648       -0.413        0.123       -0.049       20.990       15.072       20.199       20.594       -0.050        1.017        0.783        0.248       -0.476       -0.280       -0.508        0.149        0.295       -0.563
200903       -0.749       -0.666       -0.458       -0.646        0.089       -0.348        0.183        0.303       -0.591       -0.488        0.294        0.046       24.500       28.089       21.828       23.826       -0.058        1.096        1.123        0.247       -0.321       -0.483       -0.192        0.251        0.408       -0.270
200904        0.436       -0.061       -0.084       -0.241        0.175       -0.015        0.007        0.078       -0.016       -0.425        0.425       -0.245       25.370       35.276       22.640       27.220        0.015        1.082        1.179        0.012       -0.318       -0.027       -0.060        0.100       -0.042       -0.108
200905        0.459        0.379        0.160        0.179        0.320        0.282       -0.291        0.186        0.299       -0.341        0.584        0.045       24.521       35.784       24.196       30.757       -0.024        1.248        0.945       -0.320       -0.176        0.315        0.008        0.210       -0.058       -0.402
200906        0.733        0.676        0.358        0.450        0.358        0.441       -0.129        0.331        0.553       -0.147        0.291        0.620       18.805       24.438       25.527       33.006        0.244        1.143        0.858       -0.118       -0.123        0.533        0.087        0.355        0.111       -0.323
200907        0.744        0.804        0.456        0.597        0.305        0.539        0.513        0.234        0.656        0.223        0.266        3.664       13.837       15.633       26.668       34.520        0.391        1.009        0.482        0.569       -0.094        0.622        0.134        0.304       -0.446       -0.158
200908        0.808        0.818        0.587        0.585        0.428        0.541        0.332        0.396        0.723        0.247        0.148        2.322       12.924       12.699       27.466       35.898        0.284        0.527       -0.082        0.399       -0.022        0.584        0.260        0.404       -0.177       -0.396
200909        0.469        0.755        0.672        0.674        0.398        0.510       -0.133        0.329        0.690        0.273        0.239        1.949       13.456       12.903       26.532       32.874        0.165        0.158       -0.391       -0.115        0.301        0.486        0.370        0.279       -0.023       -0.054
200910        0.289        0.806        1.025        0.933        0.342        0.668        0.181        0.452        0.839        0.418        0.236        3.968       16.820       15.585       26.632       30.927        0.332        0.115       -0.234        0.137        0.676        0.396        0.702        0.319        0.087       -0.222
200911        0.278        1.148        1.253        1.526        0.347        1.029        0.238        0.291        1.096        0.313        0.219        3.594       18.978       13.214       24.234       31.622        0.306        0.996        0.388        0.190        0.907        0.647        0.794        0.299       -0.120       -0.284
200912        0.483        1.353        1.270        1.770        0.199        1.150        0.278        0.542        1.224        0.374        0.476        0.577       19.107       15.463       21.833       26.885        0.358        0.671        0.175        0.227        0.947        0.845        0.729        0.383        0.212       -0.390
201001        0.317        1.068        1.189        1.507        0.182        0.937        0.115        0.520        1.035        0.678        0.640        0.145       20.005       17.503       19.359       22.057        0.317        0.637        0.177        0.040        1.002        0.592        0.762        0.455        0.401       -0.257
201002        0.272        0.878        0.973        1.261        0.055        0.601        0.341        0.638        0.850        0.982        0.501        0.534       22.741       26.638       19.081       20.991        0.357        0.444        0.119        0.311        0.705        0.489        0.622        0.675        0.146       -0.863
201003        0.223        0.601        0.857        0.947        0.157        0.466        0.656        0.652        0.664        1.263        0.711        1.561       25.977       38.769       20.400       24.724        0.438        0.381        0.271        0.674        0.601        0.258        0.616        0.674        0.334       -1.262
201004        0.052        0.375        0.672        0.496        0.305        0.344        0.255        0.675        0.461        1.435        0.549        0.682       27.362       49.321       22.016       30.113        0.546        0.167        0.231        0.242        0.429        0.106        0.522        0.597        0.406       -0.580
201005        0.416       -0.068        0.263       -0.092        0.305        0.038       -0.261        0.534        0.119        1.351        0.517        1.746       25.096       45.317       23.529       33.984        0.569       -0.020        0.071       -0.185       -0.021       -0.068        0.263        0.533       -0.139       -0.031
201006        0.133       -0.576       -0.126       -0.548        0.343       -0.317       -0.341        0.508       -0.316        1.093        0.519        3.513       18.647       28.006       24.363       35.229        0.744        0.408        0.249       -0.373       -0.254       -0.525        0.104        0.411       -0.056        0.324
201007       -0.917       -0.897       -0.621       -0.952        0.126       -0.657        0.268        0.413       -0.787        0.998        0.306        4.051       14.767       17.953       25.860       32.543        0.691        0.570        0.639        0.251       -0.383       -0.648       -0.262        0.387       -0.126        0.179
201008       -1.230       -1.131       -1.098       -1.359       -0.107       -0.941        0.516        0.248       -1.128        0.900        0.308        2.222       12.436       12.388       26.828       29.528        0.785        0.292        0.508        0.493       -0.668       -0.691       -0.646        0.297       -0.238       -0.134
201009       -1.160       -1.323       -1.323       -1.598       -0.160       -1.189        0.857        0.050       -1.306        0.663        0.248        0.238       12.756       12.610       28.888       32.480        0.600        0.276        0.838        0.794       -0.906       -0.794       -0.794        0.228       -1.009       -0.117
201010       -1.221       -1.453       -1.476       -1.642       -0.221       -1.315        0.826       -0.058       -1.437        0.598        0.322        0.187       15.778       13.401       27.728       32.835        0.525        1.340        0.615        0.725       -0.959       -0.863       -0.895        0.196       -0.851       -0.263
201011       -1.262       -1.447       -1.435       -1.565       -0.243       -1.322        0.432       -0.179       -1.422        0.740        0.213        1.745       15.928       11.020       23.957       32.968        0.589        1.125        0.668        0.306       -0.938       -0.873       -0.856        0.105       -0.856        0.240
201012       -0.913       -1.466       -1.335       -1.565       -0.141       -1.305        0.339       -0.192       -1.353        0.939        0.126       -0.288       15.911        7.807       22.111       30.993        0.386        2.038        1.293        0.323       -0.905       -0.932       -0.749        0.023       -0.327        0.665
201101       -0.439       -1.261       -1.303       -1.540        0.023       -1.288       -0.178       -0.291       -1.189        0.984        0.237        0.000       13.506        6.802       21.179       24.132        0.417        2.462        1.667       -0.249       -1.002       -0.740       -0.799       -0.117       -0.058        0.873
201102       -0.063       -0.768       -0.939       -1.089        0.094       -0.953       -0.370       -0.184       -0.761        0.583        0.437       -0.049       19.479        9.802       20.303       20.801        0.340        1.910        1.259       -0.398       -0.881       -0.392       -0.632       -0.105       -0.050        0.678
201103       -0.750       -0.684       -0.678       -0.861        0.173       -0.806       -0.445       -0.102       -0.689        0.360        0.504       -0.001       23.703       19.924       20.903       21.973        0.188        1.325        1.136       -0.522       -0.539       -0.413       -0.404       -0.084        0.188        0.538
201104       -0.145       -0.231       -0.552       -0.645        0.276       -0.577       -0.824       -0.227       -0.352        0.367        0.422        0.145       23.870       27.599       22.296       24.709        0.239        1.115        0.920       -0.923       -0.478       -0.011       -0.459       -0.227       -0.006        0.623
201105        0.244       -0.194       -0.389       -0.394        0.165       -0.463       -0.558       -0.046       -0.226        0.413        0.227       -0.048       22.528       30.717       23.078       26.598        0.306        0.661        0.764       -0.553       -0.391       -0.039       -0.312       -0.026       -0.047        0.339
201106        0.429        0.002       -0.317       -0.238        0.123       -0.312        0.012        0.143       -0.081        0.586       -0.034        2.236       17.157       20.799       24.671       29.736        0.328        0.204        0.605        0.030       -0.370        0.002       -0.317        0.101        0.151        0.219
201107        0.147       -0.086       -0.307       -0.305        0.081       -0.345        0.172        0.107       -0.150        0.388        0.080        3.235       13.210       13.267       25.242       26.151        0.190        0.864        1.476        0.125       -0.264        0.037       -0.273        0.179        0.033       -0.185
201108       -0.220       -0.371       -0.483       -0.617        0.014       -0.524       -0.248        0.263       -0.400        0.314        0.116        1.907       12.095       10.742       25.882       24.901        0.220        1.031        1.496       -0.230       -0.354       -0.178       -0.335        0.289        0.136       -0.610
201109       -0.702       -0.642       -0.643       -0.802       -0.079       -0.670       -0.197        0.186       -0.649        0.188        0.173        0.574       12.689       11.228       24.181       24.743        0.285        2.058        1.244       -0.171       -0.368       -0.384       -0.387        0.146        0.445       -0.547
201110       -0.806       -1.032       -0.775       -1.000       -0.081       -0.894        0.040        0.399       -0.903        0.280        0.111        0.088       15.455       14.534       25.937       26.713        0.339        2.211        1.352        0.089       -0.379       -0.722       -0.362        0.263        0.618       -0.747
201111       -0.597       -1.053       -0.751       -1.101       -0.013       -0.909        0.412        0.441       -0.881        0.081       -0.156        2.021       19.100       15.107       25.108       29.031        0.197        1.932        1.765        0.437       -0.472       -0.752       -0.330        0.390        0.154       -0.556
201112       -0.685       -0.896       -0.902       -1.018       -0.054       -0.870        0.317        0.315       -0.875        0.103       -0.563       -0.144       19.237       14.360       23.131       30.251        0.212        1.264        1.448        0.296       -0.707       -0.536       -0.543        0.350        0.170       -0.539
201201       -0.154       -0.568       -0.931       -0.873       -0.049       -0.616        0.056        0.107       -0.670       -0.005       -0.686        0.000       19.415       12.907       20.527       24.174        0.252        1.177        1.078        0.076       -0.958       -0.195       -0.704        0.238        0.108       -0.383
201202        0.428       -0.191       -0.814       -0.662       -0.118       -0.217       -0.050       -0.090       -0.376       -0.114       -0.713        0.000       20.923       15.683       20.063       20.907        0.261        0.814        0.819       -0.024       -1.056        0.135       -0.737        0.131       -0.091       -0.614
201203        0.179       -0.137       -0.649       -0.562       -0.049       -0.067        0.042       -0.310       -0.311       -0.301       -0.352        0.048       23.044       18.308       20.760       21.018        0.213        0.809        0.979        0.036       -0.801        0.123       -0.594       -0.147        0.164       -0.644
201204        0.941        0.078       -0.420       -0.390        0.046        0.070       -0.429       -0.099       -0.030       -0.141       -0.352        0.098       26.049       34.010       22.299       24.986        0.262        0.729        0.784       -0.486       -0.728        0.078       -0.420        0.139       -0.426       -0.440
201205        1.008        0.178       -0.346       -0.199        0.122        0.115       -0.541        0.100        0.056        0.022       -0.261        0.241       23.994       35.167       23.567       28.751        0.340        1.861        1.269       -0.453       -0.706        0.178       -0.346        0.261       -0.608       -0.387
201206        1.125        0.548       -0.203        0.157        0.040        0.329       -0.524        0.192        0.306        0.084       -0.299        1.659       17.831       21.899       23.907       26.866        0.553        0.879        0.863       -0.535       -0.547        0.548       -0.203        0.179        0.053       -0.467
201207        0.432        0.666       -0.094        0.361        0.059        0.433        0.023        0.237        0.332        0.286       -0.242        2.578       13.217       13.239       24.627       27.840        0.613        1.614        1.558        0.041       -0.393        0.666       -0.094        0.143        0.506       -0.184
201208        0.098        0.526        0.219        0.484        0.180        0.438        0.019        0.565        0.355        0.340       -0.183        1.850       11.908       11.611       24.884       26.302        0.695        2.511        1.537       -0.022        0.016        0.439        0.009        0.337        0.881       -0.254
201209        0.101        0.302        0.311        0.369        0.229        0.305       -0.172        0.434        0.284        0.627       -0.155        1.932       13.563       12.469       24.700       28.796        0.706        2.498        1.534       -0.048        0.087        0.178        0.190        0.292        0.614       -0.380
201210       -0.328        0.039        0.423        0.304        0.286        0.182       -0.189        0.464        0.155        0.614       -0.229        2.855       17.540       15.544       25.212       29.875        0.590        0.990        0.270       -0.228        0.420       -0.130        0.408        0.352        0.457       -0.386
201211       -0.409        0.043        0.431        0.228        0.311        0.168       -0.574        0.387        0.151        0.651       -0.166        3.467       18.483       14.218       25.196       33.068        0.426        0.783        0.257       -0.577        0.441       -0.130        0.414        0.342        0.146       -0.879
201212       -0.853       -0.403        0.146       -0.222        0.306       -0.159       -0.785        0.537       -0.229        0.507       -0.018        0.672       19.927       15.934       23.758       32.320        0.402        2.289        1.566       -0.698        0.272       -0.403        0.146        0.459        0.161       -1.018
201301       -0.577       -0.664       -0.014       -0.533        0.309       -0.356       -0.398        0.357       -0.390        0.325        0.258        0.287       19.295       13.539       21.288       26.207        0.387        0.862        0.933       -0.388        0.065       -0.659        0.252        0.315        0.049       -0.785
201302       -0.538       -0.568       -0.109       -0.509        0.200       -0.251       -0.221        0.188       -0.378        0.295        0.066        0.432       21.045       20.166       20.596       25.400        0.317        0.452        0.709       -0.207       -0.187       -0.525        0.119        0.284       -0.114       -0.825
201303       -0.557       -0.091       -0.266       -0.212        0.069       -0.059        0.166        0.340       -0.213        0.622        0.062       -0.001       23.987       30.082       21.279       22.884        0.369        0.421        0.714        0.186       -0.291        0.016       -0.230        0.305       -0.011       -0.299
201304       -1.078       -0.271       -0.109       -0.148        0.123       -0.068       -0.018        0.225       -0.293        0.463        0.101        0.097       25.627       37.218       23.062       28.873        0.283        0.116        0.407        0.064       -0.043       -0.227       -0.000        0.202       -0.146       -0.252
201305       -1.303       -0.736       -0.073       -0.291        0.201       -0.315       -0.600       -0.006       -0.528        0.671        0.170       -0.098       21.943       32.409       23.848       32.681        0.262        0.449        0.555       -0.562        0.165       -0.707        0.221        0.036       -0.520       -0.029
201306       -1.663       -0.782       -0.033       -0.305        0.245       -0.410       -0.408       -0.162       -0.574        0.407        0.067       -0.481       16.175       17.942       24.571       34.231        0.145        1.048        0.888       -0.297        0.314       -0.769        0.280       -0.096       -0.388       -0.271
201307       -1.459       -0.597       -0.088       -0.288        0.243       -0.397       -0.090       -0.117       -0.484        0.352       -0.029        0.134       11.813       10.690       26.260       34.056        0.346        1.161        1.218       -0.012        0.221       -0.561        0.151       -0.078       -0.307       -0.149
201308       -1.073       -0.637       -0.049       -0.370        0.323       -0.420        0.564       -0.029       -0.446        0.412        0.117        1.394       10.322        8.283       27.987       38.385        0.307        1.616        0.996        0.620        0.203       -0.618        0.206        0.022       -0.114       -0.412
201309       -0.708       -0.360       -0.024       -0.200        0.347       -0.284        0.294        0.012       -0.261        0.435       -0.079        1.221       11.807        9.605       27.003       37.920        0.408        1.380        0.960        0.328        0.058       -0.350        0.120        0.138       -0.199       -0.422
201310       -0.704       -0.177        0.057       -0.168        0.314       -0.243       -0.169        0.233       -0.139        0.409       -0.119        2.973       17.151       12.660       25.574       32.475        0.619        1.616        1.268       -0.189        0.248       -0.177        0.057        0.261       -0.013       -0.688
201311       -0.527       -0.140        0.160       -0.079        0.360       -0.164       -0.186        0.493       -0.061        0.141       -0.260        3.155       19.667       15.558       26.008       34.238        0.455        0.647        0.963       -0.211        0.230       -0.140        0.160        0.449        0.078       -0.801
201312       -0.444       -0.128        0.017       -0.153        0.457       -0.145       -0.617        0.067       -0.103        0.155       -0.148        0.383       18.440       11.477       24.132       34.315        0.219        1.199        0.996       -0.575       -0.011       -0.128        0.017        0.233       -0.137       -0.901
201401        0.053       -0.427       -0.127       -0.512        0.388       -0.316       -0.507       -0.007       -0.253       -0.048       -0.024        0.288       17.660       13.175       22.387       27.240        0.214        1.105        1.014       -0.535       -0.149       -0.376        0.043        0.120       -0.148       -0.831
201402       -0.441       -0.772        0.134       -0.624        0.466       -0.439       -0.313       -0.074       -0.368       -0.223        0.116        0.577       19.824       16.617       21.129       22.934        0.163        1.157        0.981       -0.367        0.311       -0.772        0.134        0.065       -0.095       -0.412
201403       -0.174       -0.267        0.362       -0.246        0.461       -0.196       -0.425       -0.057       -0.001       -0.488        0.131        1.794       24.098       26.992       20.609       24.430        0.095        0.575        0.458       -0.486        0.309       -0.267        0.362        0.118       -0.397       -0.024
201404        0.058        0.157        0.491        0.180        0.422        0.051       -0.581        0.079        0.282       -0.346        0.243        0.678       26.899       37.714       22.886       28.583        0.096        0.094        0.225       -0.660        0.310       -0.040        0.428        0.260       -0.191       -0.257
201405        1.182        0.487        0.662        0.423        0.553        0.222       -0.833        0.419        0.634       -0.186        0.398        0.482       24.225       39.988       23.623       34.737        0.117        0.182        0.130       -0.862        0.046        0.222        0.468        0.410       -0.024       -0.087
201406        1.612        0.659        0.539        0.345        0.630        0.247       -0.647        0.406        0.714       -0.120        0.279        1.136       18.062       26.468       24.847       37.766        0.234        0.653        0.862       -0.491       -0.286        0.443        0.276        0.418       -0.129       -0.605
201407        1.017        0.430        0.275        0.034        0.417        0.168       -0.629        0.159        0.431       -0.088       -0.051        2.476       13.444       15.357       25.645       34.714        0.406        0.586        0.202       -0.442       -0.170        0.320        0.103        0.276       -0.325       -0.470
201408        0.901        0.210        0.363       -0.023        0.490        0.172        0.266        0.131        0.347       -0.034        0.040        1.905       11.626       11.740       27.325       39.004        0.524        0.482        0.139        0.386       -0.062        0.065        0.279        0.283       -0.418       -0.728
201409        0.787        0.344        0.474        0.262        0.584        0.218        0.328        0.202        0.445        0.315        0.099        2.208       12.635       12.589       27.727       43.778        0.515       -0.190        0.004        0.436        0.094        0.154        0.337        0.295       -0.370       -0.805
201410        0.677        0.606        0.565        0.466        0.553        0.369       -0.338        0.487        0.597        0.447       -0.128        3.513       17.294       16.346       26.178       37.488        0.542       -0.489       -0.368       -0.328        0.275        0.380        0.322        0.420        0.176       -0.735
